machine_id,production_line,machine_type,timestamp,temperature,vibration,rpm,current,voltage,torque,pressure,flow_rate,load_percentage,frequency,power_factor,cycle_time,operating_hours,maintenance_count,failure,failure_type
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 06:00:00,71.48,3.15,3581.49,9.09,407.53,,,,89.13,,,,4537.7,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 08:00:00,79.13,3.74,3364.57,10.55,413.89,,,,73.95,,,,4538.9,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 10:00:00,80.51,4.63,3357.97,8.25,413.49,,,,82.82,,,,4539.5,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 12:00:00,92.17,5.73,3716.63,8.08,408.29,,,,64.9,,,,4540.6,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 14:00:00,70.49,6.54,3288.61,10.15,408.12,,,,83.0,,,,4541.1,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 16:00:00,64.0,5.03,3176.23,8.57,416.5,,,,70.55,,,,4542.2,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 18:00:00,61.7,4.26,3616.55,12.27,413.45,,,,74.31,,,,4542.7,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 20:00:00,65.34,5.1,3441.59,8.72,413.57,,,,70.53,,,,4543.9,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-04 22:00:00,72.96,3.72,3292.4,10.4,412.9,,,,100.0,,,,4545.2,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 00:00:00,87.96,3.62,3079.12,10.24,413.15,,,,70.25,,,,4546.6,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 02:00:00,88.57,3.12,3391.46,5.1,416.49,,,,76.48,,,,4547.9,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 04:00:00,70.34,5.64,3030.38,10.35,417.75,,,,71.98,,,,4548.9,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 06:00:00,70.72,4.27,3660.66,8.26,408.89,,,,72.3,,,,4550.1,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 08:00:00,78.32,4.84,3890.16,10.57,405.88,,,,76.37,,,,4551.3,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 10:00:00,63.42,5.28,3257.24,12.41,411.72,,,,100.0,,,,4552.2,3,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 12:00:00,73.31,3.78,3419.72,8.53,410.52,,,,96.11,,,,4553.2,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 14:00:00,90.87,4.67,3514.68,8.5,414.28,,,,73.88,,,,4554.2,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 16:00:00,75.11,2.99,3622.46,5.13,423.12,,,,92.67,,,,4554.9,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 18:00:00,93.4,3.77,3164.33,7.01,423.51,,,,72.31,,,,4555.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 20:00:00,81.71,8.13,3647.44,7.21,415.23,,,,85.38,,,,4556.3,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-05 22:00:00,63.92,4.51,3225.75,10.04,414.18,,,,81.77,,,,4557.1,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 00:00:00,52.31,5.31,3691.69,8.34,417.73,,,,77.0,,,,4558.0,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 02:00:00,72.59,5.31,3322.02,9.0,414.86,,,,84.44,,,,4559.3,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 04:00:00,81.0,2.76,3704.88,7.16,418.24,,,,57.46,,,,4560.5,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 06:00:00,64.16,3.9,3550.14,9.66,414.34,,,,78.39,,,,4561.2,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 08:00:00,77.6,6.11,3443.59,10.09,414.08,,,,65.37,,,,4562.2,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 10:00:00,72.88,4.37,3657.22,9.88,414.42,,,,83.53,,,,4563.4,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 12:00:00,79.35,5.95,3430.23,7.96,417.28,,,,51.68,,,,4564.6,8,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 14:00:00,73.81,3.35,3587.2,8.06,413.56,,,,82.32,,,,4566.0,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 16:00:00,73.45,3.15,3603.31,10.76,419.03,,,,81.49,,,,4566.6,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 18:00:00,74.72,3.67,3570.24,10.22,413.86,,,,70.9,,,,4567.4,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 20:00:00,59.96,5.23,3720.22,7.73,416.28,,,,79.29,,,,4568.4,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-06 22:00:00,62.27,4.38,3746.22,9.91,411.58,,,,85.83,,,,4569.1,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 00:00:00,81.24,5.96,3120.03,9.06,418.08,,,,78.31,,,,4569.6,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 02:00:00,79.62,5.95,3278.51,8.83,419.07,,,,78.91,,,,4570.4,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 04:00:00,57.4,3.55,3511.69,9.7,416.27,,,,77.12,,,,4571.6,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 06:00:00,84.07,3.74,3377.26,9.0,418.91,,,,88.61,,,,4572.7,2,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 08:00:00,72.41,3.51,3383.65,7.05,409.42,,,,83.46,,,,4573.4,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 10:00:00,54.77,3.55,3798.64,9.06,415.57,,,,76.92,,,,4574.7,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 12:00:00,82.68,5.73,3636.41,9.95,414.36,,,,88.3,,,,4576.0,4,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 14:00:00,83.48,7.02,3693.1,9.66,408.32,,,,66.31,,,,4577.2,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 16:00:00,61.61,5.39,3277.11,8.61,405.35,,,,77.97,,,,4577.7,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 18:00:00,66.05,4.73,3329.55,9.45,407.91,,,,83.92,,,,4578.5,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 20:00:00,84.04,3.38,3689.12,10.05,426.22,,,,84.79,,,,4579.0,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-07 22:00:00,79.25,2.67,3750.58,9.47,417.05,,,,95.97,,,,4580.0,3,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 00:00:00,63.83,4.29,3248.8,11.79,418.83,,,,56.13,,,,4580.9,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 02:00:00,74.03,2.94,3684.87,8.08,419.37,,,,68.55,,,,4582.1,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 04:00:00,85.58,5.59,3530.79,6.89,405.44,,,,68.54,,,,4582.9,3,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 06:00:00,71.46,4.05,3762.64,8.94,416.47,,,,85.5,,,,4583.6,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 08:00:00,63.23,2.59,3703.32,8.87,414.67,,,,87.12,,,,4584.3,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 10:00:00,86.39,4.04,3301.5,9.43,409.42,,,,71.81,,,,4585.7,3,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 12:00:00,73.01,3.19,3494.16,8.71,406.4,,,,74.4,,,,4586.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 14:00:00,68.95,5.87,3866.63,7.5,418.85,,,,93.58,,,,4587.8,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 16:00:00,73.48,4.49,3724.26,10.85,411.64,,,,79.35,,,,4589.0,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 18:00:00,102.61,4.19,3351.82,6.77,410.92,,,,82.61,,,,4590.2,2,1,Overheating
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 20:00:00,75.79,4.05,3703.97,5.76,419.98,,,,55.98,,,,4591.1,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-08 22:00:00,76.25,4.0,4069.64,8.36,413.76,,,,73.56,,,,4592.3,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 00:00:00,74.35,3.44,3031.52,9.59,417.09,,,,71.56,,,,4593.1,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 02:00:00,75.04,3.99,3173.31,11.07,401.75,,,,77.81,,,,4593.6,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 04:00:00,63.68,3.06,3731.8,9.23,403.84,,,,75.01,,,,4594.2,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 06:00:00,70.34,4.67,3549.19,10.37,419.18,,,,68.29,,,,4595.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 08:00:00,63.85,3.98,3635.61,9.43,410.52,,,,90.69,,,,4596.4,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 10:00:00,78.66,3.1,3982.06,11.21,406.88,,,,82.77,,,,4597.4,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 12:00:00,84.19,2.25,3552.94,10.33,409.6,,,,83.18,,,,4598.4,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 14:00:00,84.26,4.89,3303.52,10.49,406.39,,,,82.18,,,,4599.4,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 16:00:00,72.76,3.61,2843.33,8.61,415.26,,,,74.44,,,,4600.0,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 18:00:00,67.8,3.42,3415.05,11.78,414.93,,,,76.91,,,,4600.7,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 20:00:00,73.63,6.16,3631.42,8.18,415.06,,,,76.36,,,,4601.6,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-09 22:00:00,84.12,5.11,3599.64,6.34,426.25,,,,71.71,,,,4603.0,3,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 00:00:00,79.23,5.98,3733.58,10.75,407.73,,,,77.94,,,,4603.9,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 02:00:00,77.48,2.82,3558.41,9.23,405.99,,,,95.0,,,,4604.7,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 04:00:00,69.2,5.38,3587.57,9.96,424.28,,,,84.24,,,,4605.7,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 06:00:00,81.46,5.77,3343.8,11.82,413.61,,,,82.87,,,,4607.0,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 08:00:00,92.8,3.29,3926.18,10.4,413.91,,,,86.07,,,,4607.5,4,1,Overheating
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 10:00:00,73.49,3.12,3573.43,8.32,409.97,,,,76.03,,,,4608.3,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 12:00:00,70.66,2.8,3869.7,9.75,406.2,,,,86.8,,,,4609.1,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 14:00:00,69.99,4.54,3330.78,8.24,416.23,,,,68.01,,,,4609.6,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 16:00:00,75.6,2.77,2771.76,9.34,409.42,,,,78.35,,,,4610.3,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 18:00:00,75.93,3.67,3426.03,8.21,409.59,,,,71.11,,,,4611.4,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 20:00:00,70.32,4.46,3433.2,7.76,427.99,,,,68.92,,,,4612.0,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-10 22:00:00,82.74,4.61,3301.52,7.88,421.63,,,,88.38,,,,4613.4,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 00:00:00,70.13,4.1,3587.41,11.62,416.92,,,,86.56,,,,4614.7,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 02:00:00,73.09,4.83,3549.08,7.33,407.01,,,,75.04,,,,4616.0,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 04:00:00,93.99,4.19,3355.19,10.83,418.16,,,,75.18,,,,4616.9,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 06:00:00,88.2,6.63,3570.55,8.7,416.25,,,,58.43,,,,4618.0,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 08:00:00,72.75,3.68,3442.31,9.76,408.17,,,,81.8,,,,4618.6,0,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 10:00:00,88.7,3.96,3601.57,10.61,412.8,,,,56.39,,,,4619.2,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 12:00:00,75.52,5.1,3672.27,10.17,417.59,,,,80.91,,,,4620.4,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 14:00:00,65.38,4.92,3511.09,9.01,406.8,,,,81.04,,,,4621.3,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 16:00:00,74.58,4.09,3880.48,9.14,410.92,,,,68.06,,,,4622.8,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 18:00:00,66.38,5.09,3643.64,10.63,416.55,,,,78.17,,,,4623.7,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 20:00:00,57.27,5.77,3613.94,8.0,420.85,,,,68.53,,,,4625.0,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-11 22:00:00,76.28,4.44,3699.38,9.91,414.8,,,,84.89,,,,4626.1,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 00:00:00,80.14,5.68,3592.17,8.52,414.03,,,,82.24,,,,4626.6,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 02:00:00,79.18,4.75,3520.79,9.28,405.49,,,,80.88,,,,4627.3,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 04:00:00,84.29,2.73,3381.3,7.44,424.46,,,,83.85,,,,4628.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 06:00:00,79.9,2.95,3373.36,9.12,408.07,,,,100.0,,,,4629.3,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 08:00:00,63.67,3.17,3724.62,8.74,412.32,,,,55.56,,,,4629.8,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 10:00:00,68.04,3.28,2908.61,7.46,406.9,,,,91.74,,,,4630.8,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 12:00:00,83.04,3.78,3844.77,8.86,412.46,,,,69.34,,,,4631.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 14:00:00,68.07,3.62,3263.96,10.46,414.86,,,,80.75,,,,4632.1,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 16:00:00,79.76,4.74,3510.54,9.61,417.1,,,,71.31,,,,4633.3,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 18:00:00,85.42,6.69,3765.69,9.21,406.24,,,,81.81,,,,4634.1,8,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 20:00:00,69.68,5.83,3613.19,10.61,415.18,,,,68.79,,,,4635.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-12 22:00:00,71.96,2.03,3723.14,7.27,419.71,,,,66.55,,,,4636.7,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 00:00:00,61.61,4.64,3290.02,8.92,421.09,,,,73.82,,,,4637.8,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 02:00:00,64.03,4.86,3596.28,7.83,413.9,,,,75.35,,,,4638.3,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 04:00:00,70.73,2.96,3483.14,5.46,410.74,,,,69.8,,,,4639.5,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 06:00:00,86.79,5.15,3249.24,9.53,406.94,,,,68.27,,,,4640.5,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 08:00:00,68.66,4.74,3697.87,8.71,422.48,,,,80.42,,,,4641.8,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 10:00:00,83.5,4.71,3144.07,10.08,411.71,,,,69.18,,,,4642.6,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 12:00:00,79.02,4.75,3767.7,7.03,417.89,,,,81.93,,,,4643.2,3,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 14:00:00,83.25,5.2,3313.6,9.13,413.74,,,,81.4,,,,4644.5,5,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 16:00:00,63.95,6.21,2995.25,10.43,412.75,,,,75.1,,,,4645.0,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 18:00:00,88.14,6.65,3539.74,8.76,423.29,,,,63.43,,,,4646.0,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 20:00:00,89.32,4.26,3203.4,9.8,409.88,,,,84.34,,,,4646.9,0,1,Mechanical Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-13 22:00:00,81.92,6.1,3397.45,9.01,413.5,,,,77.8,,,,4647.7,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 00:00:00,100.52,3.78,3303.91,9.71,416.97,,,,87.19,,,,4648.4,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 02:00:00,79.53,4.57,3378.25,10.1,420.34,,,,67.41,,,,4649.8,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 04:00:00,76.47,3.77,3964.91,10.05,411.9,,,,74.05,,,,4650.9,1,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 06:00:00,66.24,4.68,3045.93,9.16,412.34,,,,82.5,,,,4652.3,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 08:00:00,68.22,5.93,2998.78,7.18,419.17,,,,87.68,,,,4653.8,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 10:00:00,81.96,4.75,3319.45,7.89,410.95,,,,67.76,,,,4654.9,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 12:00:00,72.37,3.52,3856.82,6.42,417.78,,,,82.1,,,,4656.2,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 14:00:00,72.38,4.74,3138.66,5.94,420.76,,,,92.49,,,,4657.7,6,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 16:00:00,81.83,5.11,3766.56,9.29,410.1,,,,78.01,,,,4659.1,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 18:00:00,87.54,6.79,3571.8,8.33,411.44,,,,77.47,,,,4660.0,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 20:00:00,66.76,3.07,3506.45,9.92,422.71,,,,80.85,,,,4661.0,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-14 22:00:00,81.22,5.51,3644.56,5.72,416.78,,,,77.56,,,,4661.7,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 00:00:00,74.21,4.49,3345.26,8.39,409.82,,,,75.76,,,,4662.9,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 02:00:00,67.64,4.24,3600.78,7.66,419.28,,,,75.88,,,,4663.9,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 04:00:00,65.34,7.46,3657.05,7.89,414.77,,,,70.42,,,,4664.6,3,1,Bearing Failure
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 06:00:00,66.8,4.14,3907.91,10.59,412.44,,,,72.98,,,,4665.4,3,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 08:00:00,80.43,4.52,3693.88,9.83,415.58,,,,83.66,,,,4666.8,2,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 10:00:00,86.54,5.67,4043.82,9.15,417.43,,,,87.99,,,,4668.2,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 12:00:00,76.69,5.64,3528.09,11.47,420.17,,,,85.15,,,,4669.7,4,0,None
GRIND_L3_001,Finishing,Grinding Machine,2026-01-15 14:00:00,76.68,5.1,2977.49,7.85,415.53,,,,82.98,,,,4670.8,3,0,None
