machine_id,production_line,machine_type,timestamp,temperature,vibration,rpm,current,voltage,torque,pressure,flow_rate,load_percentage,frequency,power_factor,cycle_time,operating_hours,maintenance_count,failure,failure_type
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 08:00:00,58.05,2.93,,6.36,412.44,,,,76.1,,,9.48,4515.1,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 10:00:00,38.52,3.34,,5.09,423.47,,,,82.58,,,11.54,4515.9,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 12:00:00,61.44,1.94,,6.28,418.3,,,,33.96,,,11.29,4516.8,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 14:00:00,47.09,1.7,,4.43,412.61,,,,79.1,,,14.75,4517.9,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 16:00:00,52.2,1.58,,4.8,417.89,,,,61.95,,,9.5,4518.5,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 18:00:00,58.86,1.41,,6.51,423.2,,,,69.09,,,10.56,4519.9,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 20:00:00,58.19,2.76,,6.55,422.46,,,,60.02,,,7.99,4521.2,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-02 22:00:00,57.98,1.28,,6.02,410.36,,,,66.81,,,13.88,4522.0,7,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 00:00:00,46.54,2.01,,3.3,411.89,,,,95.81,,,9.86,4523.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 02:00:00,56.27,1.27,,7.17,417.98,,,,60.2,,,10.05,4524.1,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 04:00:00,60.34,1.54,,6.15,417.95,,,,76.2,,,10.78,4525.1,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 06:00:00,53.33,2.84,,5.44,415.43,,,,67.85,,,11.04,4525.6,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 08:00:00,48.69,1.57,,4.86,412.26,,,,67.04,,,12.03,4526.6,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 10:00:00,52.15,2.51,,5.68,418.68,,,,88.46,,,8.92,4527.5,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 12:00:00,57.72,2.21,,4.63,412.85,,,,71.44,,,12.61,4528.1,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 14:00:00,71.12,2.25,,5.15,407.68,,,,79.05,,,13.65,4528.8,2,1,Mechanical Failure
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 16:00:00,52.17,2.26,,5.68,421.07,,,,59.88,,,10.2,4530.3,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 18:00:00,58.6,1.78,,2.98,415.76,,,,84.61,,,11.27,4531.7,7,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 20:00:00,58.42,2.38,,5.51,414.3,,,,74.87,,,11.48,4532.8,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-03 22:00:00,56.5,1.18,,5.16,426.35,,,,74.98,,,15.48,4533.9,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 00:00:00,50.23,1.71,,7.87,407.45,,,,76.54,,,9.52,4535.4,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 02:00:00,56.09,2.01,,8.73,417.76,,,,79.29,,,7.83,4536.3,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 04:00:00,52.14,2.75,,6.4,419.54,,,,57.41,,,10.1,4537.0,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 06:00:00,50.92,2.04,,4.49,416.69,,,,61.31,,,8.95,4537.7,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 08:00:00,67.91,2.0,,4.3,412.14,,,,77.74,,,9.91,4538.3,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 10:00:00,62.31,3.27,,4.7,410.34,,,,64.42,,,10.67,4539.4,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 12:00:00,51.44,2.39,,8.63,417.76,,,,56.7,,,14.3,4540.8,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 14:00:00,53.82,2.46,,3.63,417.02,,,,46.56,,,15.58,4541.7,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 16:00:00,56.48,2.46,,5.79,413.15,,,,65.37,,,14.62,4543.1,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 18:00:00,47.48,1.71,,4.84,413.85,,,,73.12,,,13.73,4544.6,0,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 20:00:00,50.93,2.03,,5.99,412.89,,,,71.54,,,12.34,4545.8,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-04 22:00:00,56.65,1.12,,6.86,413.37,,,,54.22,,,13.28,4547.1,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 00:00:00,58.41,2.17,,4.91,417.8,,,,74.71,,,12.72,4548.0,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 02:00:00,52.07,2.65,,5.69,414.15,,,,72.27,,,15.47,4548.7,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 04:00:00,52.12,2.42,,5.1,420.36,,,,31.59,,,9.94,4550.1,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 06:00:00,60.71,1.22,,4.83,413.78,,,,68.33,,,13.11,4551.5,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 08:00:00,60.11,1.1,,6.53,417.93,,,,55.41,,,11.79,4552.1,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 10:00:00,54.16,3.31,,4.55,418.09,,,,57.66,,,14.34,4553.2,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 12:00:00,54.78,0.48,,5.91,413.52,,,,73.78,,,14.25,4554.2,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 14:00:00,60.15,1.24,,5.37,421.55,,,,67.05,,,16.0,4555.7,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 16:00:00,51.12,1.47,,5.2,407.47,,,,68.26,,,13.04,4557.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 18:00:00,52.58,2.28,,6.33,408.41,,,,69.89,,,11.79,4557.7,8,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 20:00:00,52.83,1.49,,5.32,418.8,,,,80.96,,,12.86,4558.3,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-05 22:00:00,54.66,1.69,,5.35,412.53,,,,71.36,,,10.22,4558.9,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 00:00:00,57.12,2.36,,4.82,415.22,,,,69.25,,,12.44,4560.0,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 02:00:00,62.0,2.69,,5.4,411.69,,,,60.17,,,11.33,4560.6,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 04:00:00,54.2,2.45,,4.69,414.42,,,,76.1,,,16.03,4561.6,0,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 06:00:00,54.29,2.77,,5.51,422.41,,,,92.64,,,11.85,4563.1,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 08:00:00,46.86,2.55,,5.05,417.64,,,,74.93,,,12.09,4564.4,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 10:00:00,52.66,1.59,,6.61,416.92,,,,62.41,,,14.0,4564.9,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 12:00:00,60.29,0.13,,6.73,414.34,,,,56.52,,,15.91,4565.7,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 14:00:00,54.76,1.31,,5.68,417.86,,,,84.7,,,15.07,4567.0,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 16:00:00,52.52,3.52,,6.61,408.98,,,,70.99,,,15.2,4567.6,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 18:00:00,63.57,2.2,,5.2,422.21,,,,54.49,,,12.45,4569.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 20:00:00,55.7,3.31,,4.48,415.85,,,,61.26,,,14.51,4569.5,0,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-06 22:00:00,53.91,1.93,,4.61,413.23,,,,86.06,,,14.69,4570.3,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 00:00:00,56.74,2.32,,5.07,420.04,,,,64.72,,,8.98,4571.5,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 02:00:00,40.94,1.55,,4.31,416.17,,,,73.87,,,10.69,4572.8,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 04:00:00,43.39,3.2,,4.54,415.93,,,,84.04,,,11.83,4573.7,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 06:00:00,50.77,2.04,,5.34,422.96,,,,74.94,,,15.2,4574.4,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 08:00:00,61.87,1.66,,5.28,407.03,,,,77.69,,,12.39,4575.7,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 10:00:00,65.08,2.35,,6.03,413.29,,,,68.85,,,9.43,4576.6,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 12:00:00,56.49,1.75,,5.94,416.02,,,,52.26,,,12.11,4577.7,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 14:00:00,44.21,1.09,,5.51,424.63,,,,57.06,,,15.29,4578.8,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 16:00:00,47.86,2.11,,5.8,415.86,,,,69.88,,,13.34,4579.9,3,1,Mechanical Failure
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 18:00:00,64.95,2.51,,5.09,415.53,,,,71.16,,,10.23,4580.8,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 20:00:00,44.08,1.57,,4.35,413.1,,,,61.5,,,10.0,4582.0,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-07 22:00:00,59.01,1.61,,5.5,422.15,,,,76.46,,,10.99,4582.7,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 00:00:00,45.98,1.95,,5.75,426.62,,,,73.74,,,12.74,4583.8,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 02:00:00,61.32,2.78,,6.57,414.8,,,,64.9,,,14.79,4585.1,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 04:00:00,50.92,2.87,,5.6,412.21,,,,65.16,,,10.85,4586.3,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 06:00:00,67.71,2.6,,5.07,413.16,,,,46.49,,,14.78,4587.2,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 08:00:00,54.33,1.69,,6.02,416.61,,,,51.45,,,10.67,4588.1,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 10:00:00,52.6,2.3,,3.07,408.5,,,,61.75,,,12.45,4589.6,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 12:00:00,51.24,1.9,,7.17,418.75,,,,57.35,,,13.27,4590.9,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 14:00:00,48.63,2.09,,3.86,418.66,,,,64.79,,,12.72,4591.6,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 16:00:00,58.17,1.66,,3.83,408.08,,,,53.04,,,10.54,4592.7,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 18:00:00,60.24,1.99,,3.94,416.19,,,,78.68,,,13.71,4593.3,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 20:00:00,43.82,2.13,,6.0,411.74,,,,46.31,,,9.01,4594.3,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-08 22:00:00,52.28,1.3,,6.23,415.18,,,,68.72,,,9.68,4595.7,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 00:00:00,46.47,1.67,,4.79,408.07,,,,41.55,,,11.48,4597.2,7,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 02:00:00,48.26,2.57,,4.82,405.47,,,,55.41,,,11.41,4598.6,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 04:00:00,61.75,1.84,,5.9,413.77,,,,60.41,,,13.16,4599.1,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 06:00:00,45.69,2.6,,3.45,417.48,,,,56.61,,,11.81,4599.7,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 08:00:00,51.66,2.03,,5.44,407.56,,,,73.29,,,14.18,4600.9,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 10:00:00,56.22,1.78,,6.98,413.43,,,,62.74,,,13.88,4601.7,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 12:00:00,48.22,2.59,,6.27,419.98,,,,70.83,,,12.74,4603.2,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 14:00:00,60.96,2.39,,6.96,415.77,,,,70.69,,,8.72,4604.6,7,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 16:00:00,48.43,2.62,,4.22,418.92,,,,56.41,,,13.3,4605.3,0,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 18:00:00,55.84,1.78,,7.24,418.83,,,,67.47,,,10.12,4606.1,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 20:00:00,63.45,2.31,,4.59,418.34,,,,62.62,,,13.98,4607.4,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-09 22:00:00,56.86,3.4,,4.12,415.48,,,,70.16,,,8.86,4608.2,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 00:00:00,67.63,3.62,,5.97,416.2,,,,72.1,,,9.22,4609.5,5,1,Mechanical Failure
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 02:00:00,50.55,2.65,,4.75,407.78,,,,70.4,,,13.27,4610.7,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 04:00:00,53.78,2.26,,7.22,408.88,,,,71.47,,,15.4,4611.2,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 06:00:00,71.1,1.71,,5.72,407.11,,,,70.03,,,12.72,4611.8,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 08:00:00,53.9,2.5,,6.94,427.56,,,,67.51,,,12.08,4613.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 10:00:00,64.64,2.44,,5.21,412.26,,,,66.97,,,10.44,4614.1,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 12:00:00,60.42,1.63,,5.58,421.44,,,,44.8,,,14.08,4614.8,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 14:00:00,60.41,2.64,,6.07,408.5,,,,74.66,,,11.15,4616.0,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 16:00:00,60.58,2.13,,4.78,409.65,,,,82.88,,,11.65,4617.3,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 18:00:00,49.56,2.39,,5.29,411.43,,,,58.46,,,11.42,4618.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 20:00:00,62.2,1.82,,4.87,409.65,,,,83.43,,,8.8,4619.1,7,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-10 22:00:00,42.95,3.89,,5.89,414.96,,,,55.76,,,14.19,4620.1,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 00:00:00,44.36,3.05,,5.84,418.27,,,,77.68,,,19.55,4620.6,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 02:00:00,55.01,1.12,,5.72,415.07,,,,92.92,,,9.72,4621.8,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 04:00:00,56.01,1.84,,5.28,416.18,,,,69.81,,,15.0,4623.3,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 06:00:00,50.07,2.27,,6.8,416.95,,,,76.32,,,12.73,4624.2,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 08:00:00,48.09,1.41,,7.08,419.95,,,,40.13,,,12.52,4625.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 10:00:00,55.46,2.39,,4.19,412.55,,,,65.99,,,12.53,4625.9,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 12:00:00,50.02,1.32,,8.02,413.08,,,,67.5,,,17.04,4626.9,8,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 14:00:00,60.78,2.04,,3.91,407.64,,,,63.95,,,15.78,4628.1,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 16:00:00,65.47,1.86,,5.14,416.46,,,,63.4,,,17.3,4629.4,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 18:00:00,63.38,0.93,,6.27,413.03,,,,54.0,,,14.27,4630.6,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 20:00:00,61.21,1.86,,5.59,411.36,,,,62.28,,,12.95,4632.0,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-11 22:00:00,51.15,1.72,,5.77,412.44,,,,81.62,,,11.49,4633.2,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 00:00:00,60.03,1.95,,6.52,409.78,,,,58.25,,,12.78,4633.8,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 02:00:00,65.03,2.4,,6.68,417.67,,,,77.61,,,12.2,4634.7,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 04:00:00,49.16,1.24,,6.38,412.43,,,,73.95,,,12.19,4636.0,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 06:00:00,56.3,2.45,,3.12,409.89,,,,59.48,,,11.77,4636.6,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 08:00:00,62.02,1.88,,5.3,410.26,,,,85.58,,,11.74,4637.6,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 10:00:00,54.02,1.96,,4.9,410.78,,,,60.12,,,10.61,4638.2,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 12:00:00,61.51,2.37,,5.95,414.09,,,,62.28,,,11.15,4639.2,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 14:00:00,51.38,2.82,,6.44,411.93,,,,63.76,,,9.71,4639.9,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 16:00:00,52.94,1.94,,5.31,413.28,,,,84.12,,,10.27,4641.2,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 18:00:00,50.68,2.35,,3.61,415.91,,,,66.52,,,9.38,4642.4,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 20:00:00,55.22,1.95,,5.66,409.88,,,,57.23,,,16.15,4643.1,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-12 22:00:00,53.06,2.32,,5.97,422.26,,,,80.8,,,11.58,4643.6,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 00:00:00,60.67,1.39,,4.8,419.55,,,,57.64,,,9.93,4644.7,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 02:00:00,55.37,3.24,,6.89,420.73,,,,67.89,,,11.47,4645.9,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 04:00:00,55.97,0.91,,6.47,418.3,,,,63.77,,,11.0,4646.5,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 06:00:00,50.26,1.82,,6.02,418.55,,,,63.2,,,11.29,4647.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 08:00:00,56.04,2.15,,5.99,414.4,,,,64.07,,,11.01,4647.6,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 10:00:00,53.58,2.47,,4.56,405.7,,,,69.01,,,9.66,4648.6,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 12:00:00,41.94,1.59,,5.73,414.65,,,,70.15,,,9.87,4649.3,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 14:00:00,55.43,2.55,,5.1,423.72,,,,72.8,,,11.29,4650.0,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 16:00:00,58.4,1.55,,5.28,405.75,,,,57.52,,,14.17,4650.9,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 18:00:00,62.4,3.93,,5.37,417.85,,,,83.49,,,12.74,4651.7,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 20:00:00,56.77,2.69,,5.31,414.57,,,,80.34,,,12.28,4652.9,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-13 22:00:00,48.18,1.33,,6.38,419.77,,,,61.23,,,9.31,4654.1,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 00:00:00,62.93,3.92,,3.96,406.92,,,,76.87,,,16.02,4655.6,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 02:00:00,45.16,3.36,,5.96,411.65,,,,71.78,,,10.06,4657.0,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 04:00:00,60.87,2.07,,3.67,410.5,,,,67.07,,,12.2,4657.8,1,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 06:00:00,61.91,2.02,,4.94,413.61,,,,85.61,,,12.2,4659.0,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 08:00:00,46.93,2.93,,4.82,421.87,,,,74.38,,,13.4,4660.0,6,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 10:00:00,44.14,1.05,,5.1,406.56,,,,63.28,,,7.18,4661.3,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 12:00:00,61.72,1.35,,4.93,408.0,,,,67.7,,,11.05,4662.6,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 14:00:00,55.49,2.81,,6.16,416.49,,,,76.83,,,10.84,4663.6,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 16:00:00,59.17,2.82,,4.5,418.67,,,,77.45,,,12.32,4664.5,3,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 18:00:00,66.23,1.23,,7.75,419.76,,,,54.2,,,13.82,4665.5,4,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 20:00:00,58.82,1.31,,5.13,420.53,,,,67.01,,,13.83,4666.7,5,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-14 22:00:00,65.35,1.9,,6.44,413.98,,,,65.65,,,7.73,4667.5,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-15 00:00:00,44.5,1.51,,7.26,408.3,,,,49.06,,,8.1,4668.4,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-15 02:00:00,54.69,2.1,,7.09,416.03,,,,67.82,,,16.37,4669.0,3,1,Mechanical Failure
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-15 04:00:00,59.55,2.23,,5.45,415.72,,,,66.94,,,11.93,4669.5,2,0,None
ROBOT_L2_002,Component Assembly,Robotic Arm,2026-01-15 06:00:00,48.29,0.76,,5.07,415.58,,,,84.1,,,10.09,4670.6,2,0,None
